CELL_ID,CELL_LAT,CELL_LON,MODE,HOT_BINS,WORST_MED_DELAY_SECS
620285728233619455,-41.301696205714286,174.77966566285713,BUS,2,192.0
620285728241745919,-41.28191369555555,174.7512333377778,BUS,2,151.0
620285728214745087,-41.28505209285714,174.73653688285714,BUS,2,80.0
620285723160346623,-41.313168778,174.8186698,BUS,2,207.0
620285726311317503,-41.132893736,174.84024616,BUS,2,136.0
620285723187871743,-41.314986340000004,174.813038944,BUS,2,126.0
620285728296534015,-41.315846199999996,174.79137599999999,BUS,2,112.5
620285722586513407,-41.22738047399999,174.88606040000002,BUS,2,167.0
620285728245940223,-41.279434472000005,174.7614944,BUS,2,139.0
620285724372238335,-41.26476942164197,174.78416346167478,BUS,2,81.0
620285890530115583,-41.12571416714285,175.07004907571428,BUS,2,147.0
620285728225230847,-41.2958177,174.7831941,OTHER,2,119.0
620285728252231679,-41.28403687915337,174.74007826530692,OTHER,2,94.0
620285728117751807,-41.332579674,174.789800978,BUS,2,120.0
620285724371714047,-41.259814854,174.78975018000003,BUS,2,210.5
620285726312103935,-41.13769919999999,174.84289285555553,BUS,2,137.0
620285724372238335,-41.26475646076623,174.78415388235686,BUS,2,101.0
620285726312103935,-41.13766465833333,174.84309576666666,BUS,2,79.5
620285728293388287,-41.307324625999996,174.775774082,BUS,2,139.0
620285723168210943,-41.31550010599999,174.81579038,BUS,2,140.0
620285728253280255,-41.28618748799999,174.7581175,BUS,2,101.0
620285723837726719,-41.223062412,174.80496722200002,BUS,2,83.0
620285722912358399,-41.228750818,174.91652348000002,BUS,1,80.0
620285726445535231,-41.172376866,174.96289512000004,BUS,1,203.0
620285723168210943,-41.31566682999999,174.8155270857143,BUS,1,98.0
620285722871988223,-41.20490164500001,174.93489366666665,BUS,1,98.0
620285723183415295,-41.3152933056507,174.79364204600043,BUS,1,112.0
620285726312103935,-41.13767554166666,174.8429793583333,BUS,1,110.0
620285724395307007,-41.267892705,174.7638326675,BUS,1,128.0
620285728226279423,-41.28392636311659,174.77553546522694,BUS,1,74.0
620285728253280255,-41.286540899999984,174.75753587500003,BUS,1,27.0
620285728236503039,-41.29775215928572,174.7817141264286,BUS,1,156.0
620285728254328831,-41.28802085333333,174.7572074166667,BUS,1,184.5
620285728223920127,-41.290766724705875,174.77618523764704,BUS,1,86.0
620285724373286911,-41.27877045360496,174.77842418641396,BUS,1,87.0
620285728223920127,-41.29059787433335,174.7760252183334,BUS,1,85.0
620285728225230847,-41.29444662833334,174.78292198333335,BUS,1,91.0
620285890530115583,-41.12571649999999,175.06982489333333,BUS,1,125.0
620285723183415295,-41.315253989968056,174.7938971786675,BUS,1,124.0
620285728291291135,-41.31410471142857,174.78045983285716,BUS,1,197.0
620285728253280255,-41.28648252999999,174.75767164,BUS,1,150.0
620285722716012543,-41.26797804833333,174.95201608333332,BUS,1,170.0
620285728227327999,-41.287418437999996,174.7757207466666,BUS,1,73.5
620285728226279423,-41.283913975424326,174.77555968506454,BUS,1,100.0
620285728291815423,-41.31986198485309,174.77640349799617,BUS,1,190.0
620285725667491839,-41.11305609666667,174.8833432166667,BUS,1,158.0
620285728226279423,-41.283816961109416,174.7755235665226,BUS,1,117.5
620285728225755135,-41.28465329,174.77218103,CABLE_CAR,1,54.5
620285726312103935,-41.13766853333333,174.84313478333334,BUS,1,73.5
620285723837202431,-41.21853889166666,174.80809309999998,BUS,1,196.5
620285728241745919,-41.281828188571424,174.7512483914286,BUS,1,157.0
620285726257577983,-41.21426425571428,174.89431265714285,BUS,1,136.0
620285722880376831,-41.212530698,174.93090481999997,BUS,1,186.0
620285728254328831,-41.28788277599999,174.757129566,BUS,1,114.0
620285728108838911,-41.31852113666667,174.7988425333333,BUS,1,65.5
620285724373286911,-41.27874303608765,174.77848213509574,BUS,1,100.0
620285723183415295,-41.315596487,174.79352746,BUS,1,111.0
620285728241483775,-41.284595007777774,174.75347065333335,OTHER,1,104.0
620285722840268799,-41.210262718181816,174.90500165454543,BUS,1,120.0
620285723165589503,-41.32469117142857,174.81965084285713,BUS,1,195.0
620285722840268799,-41.21041161833333,174.90515776666666,BUS,1,100.0
620285728109101055,-41.31739471124441,174.79523823965215,BUS,1,70.0
620285724373286911,-41.27864028891796,174.77865214383152,BUS,1,79.5
620285722851016703,-41.222530334285715,174.91500494285714,BUS,1,76.0
620285728109101055,-41.31740967648174,174.79528818642774,BUS,1,84.0
620285723168210943,-41.31559865999999,174.81566766,BUS,1,111.0
620285722615873535,-41.222688433,174.86945049,BUS,1,11.0
620285724373811199,-41.27817424696368,174.78119958042853,RAIL,1,24.0
